LWR	fract	aLWR	afract	taxopath
0.01576	2.672e-05	0.01576	2.672e-05	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Poales;Lolium;temulentum
0.01574	2.669e-05	0.01574	2.669e-05	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Poales;Lolium;multiflorum
0	0	0.0009375	1.589e-06	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Poales;Hordeum
0	0	0.0009375	1.589e-06	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Poales;Hordeum;Triticum
0.0009375	1.589e-06	0.0009375	1.589e-06	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;Liliopsida;Poales;Hordeum;Triticum;aestivum
0.7099	0.001204	0.7838	0.001329	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Bryophyta
0	0	0.05967	0.0001012	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Bryophyta;Polytrichales
0.05967	0.0001012	0.05967	0.0001012	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Bryophyta;Polytrichales;Viridiplantae
0.01427	2.419e-05	0.01427	2.419e-05	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Bryophyta;Dicksoniaceae
0.03453	5.855e-05	0.109	0.0001848	Eukaryota;Archaeplastida;Rhodophyceae
0	0	0.06899	0.000117	Eukaryota;Archaeplastida;Rhodophyceae;Cyanidiales
0.06899	0.000117	0.06899	0.000117	Eukaryota;Archaeplastida;Rhodophyceae;Cyanidiales;Galdieria
0	0	0.004362	7.395e-06	Eukaryota;Archaeplastida;Rhodophyceae;Porphyridiophyceae
0	0	0.004362	7.395e-06	Eukaryota;Archaeplastida;Rhodophyceae;Porphyridiophyceae;Flintiella
0.004362	7.395e-06	0.004362	7.395e-06	Eukaryota;Archaeplastida;Rhodophyceae;Porphyridiophyceae;Flintiella;sanguinaria
0.001133	1.921e-06	0.001133	1.921e-06	Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae
2.097	0.003555	271.2	0.4597	Eukaryota;Opisthokonta
0.7087	0.001202	190.4	0.3228	Eukaryota;Opisthokonta;Nucletmycea
3.499	0.005931	189.3	0.3209	Eukaryota;Opisthokonta;Nucletmycea;Fungi
0.59	0.001	96.25	0.1632	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya
6.369e-05	1.08e-07	36.8	0.06239	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota
0.004296	7.282e-06	29.82	0.05056	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina
3.201	0.005427	18.65	0.03162	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes
2.52	0.004272	7.619	0.01292	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales
0.7349	0.001246	4.032	0.006835	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae
0	0	0.04667	7.912e-05	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Pseudoclitopilus
0.04667	7.912e-05	0.04667	7.912e-05	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Pseudoclitopilus;rhodoleucus
1.687	0.00286	3.25	0.00551	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Tricholomataceae;Camarophyllopsis
