LWR	fract	aLWR	afract	taxopath
0.4772	0.000824	0.4772	0.000824	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Ctenocladales;Leptosira;obovata
0.4845	0.0008365	1.006	0.001738	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Chloroidium
0.1482	0.000256	0.1482	0.000256	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Chloroidium;SAG2055
0.07715	0.0001332	0.07715	0.0001332	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Chloroidium;ellipsoideum
0.2965	0.0005119	0.2965	0.0005119	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Chloroidium;saccharophilum
0	0	0.4313	0.0007446	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Dictyosphaerium
0.2156	0.0003723	0.2156	0.0003723	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Dictyosphaerium;CCAP_222_3
0.2156	0.0003723	0.2156	0.0003723	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Dictyosphaerium;CCALA_333
0.2156	0.0003723	0.2156	0.0003723	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;BCP_EM3VF21
0.8387	0.001448	1.874	0.003235	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Prasiolales
0	0	0.06243	0.0001078	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Koliella
0.06243	0.0001078	0.06243	0.0001078	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Koliella;sempervirens
0.2736	0.0004723	0.6421	0.001109	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Stichococcus
0.09454	0.0001632	0.09454	0.0001632	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Stichococcus;bacillaris
0.0002043	3.527e-07	0.0002043	3.527e-07	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Stichococcus;minutus
0.2738	0.0004727	0.2738	0.0004727	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Stichococcus;mirabilis
0	0	0.06243	0.0001078	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Prasiola
0.06243	0.0001078	0.06243	0.0001078	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Prasiola;crispa
0	0	0.2681	0.0004629	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Desmococcus
0.2681	0.0004629	0.2681	0.0004629	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Prasiolales;Desmococcus;olivaceus
0	0	0.0001295	2.236e-07	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Pseudochlorella
0.0001295	2.236e-07	0.0001295	2.236e-07	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Pseudochlorella;signiensis
0	0	0.1323	0.0002285	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Muriella
0.1323	0.0002285	0.1323	0.0002285	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Muriella;BCP_ANP1VF4
0	0	0.001539	2.657e-06	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Spongiococcum
0.001539	2.657e-06	0.001539	2.657e-06	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Trebouxiophyceae;Spongiococcum;tetrasporum
0	0	5.485	0.00947	Eukaryota;Archaeplastida;Chloroplastida;Charophyta
0	0	5.485	0.00947	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta
0	0	4.646	0.008022	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta
0.000765	1.321e-06	4.646	0.008022	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta
0.7052	0.001218	0.823	0.001421	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Bryophyta
0	0	0.08618	0.0001488	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Bryophyta;Polytrichales
0.08618	0.0001488	0.08618	0.0001488	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Bryophyta;Polytrichales;Viridiplantae
0	0	0.03161	5.457e-05	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Bryophyta;Pottiales
0	0	0.0117	2.021e-05	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Bryophyta;Pottiales;Pottia
